Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,pH Value,Soil Condition,Fertilizer Name
35.64,52.08,40.4,19,0,27,7.096657943279252,Good,14-35-14
30.3,48.94,35.02,27,1,23,8.805222923406127,Moderate,28-28
30.14,73.6,67.33,21,0,20,6.118026334895603,Poor,DAP
33.84,63.74,29.44,10,8,26,4.325262443941088,Moderate,DAP
31.5,63.37,26.54,11,0,44,6.29404450656128,Good,DAP
31.37,66.0,54.39,5,11,28,11.175327310222103,Poor,28-28
24.09,56.99,25.25,38,0,0,6.288813639424974,Excellent,Urea
28.75,58.24,64.26,5,6,35,7.55488608947226,Moderate,DAP
29.46,54.26,34.31,8,14,23,11.17969187554804,Good,17-17-17
32.22,54.1,33.62,21,1,15,8.782724748489922,Moderate,14-35-14
29.28,59.35,30.16,10,22,12,11.094571607115023,Good,14-35-14
25.75,50.81,43.31,9,0,38,10.608665216090843,Good,28-28
29.84,52.93,40.42,43,0,0,8.194646402605827,Good,10-26-26
31.58,72.67,27.01,11,0,15,5.243403689717513,Poor,DAP
35.52,53.01,36.3,26,0,27,9.880892511432714,Moderate,20-20
24.01,50.76,23.95,10,14,31,7.584907938982155,Moderate,20-20
28.52,53.93,37.44,12,0,35,10.97750778589807,Good,14-35-14
27.56,69.63,55.59,6,11,35,5.09496015468418,Moderate,20-20
34.13,60.59,68.17,13,7,19,8.61265118802605,Poor,Urea
35.28,59.92,52.55,11,12,28,8.41586747687122,Poor,Urea
34.8,59.38,24.81,5,4,33,10.999306792985177,Poor,20-20
39.55,79.33,53.87,35,3,0,11.022921972175835,Poor,Urea
27.27,70.2,48.0,21,0,22,6.634932712177116,Good,Urea
40.0,60.57,39.92,11,0,18,10.30788353380434,Moderate,28-28
35.0,71.76,41.14,13,4,39,4.450886588321716,Poor,28-28
32.67,72.64,62.88,41,4,0,7.029123234691904,Poor,17-17-17
30.88,57.26,21.02,14,0,16,4.981993330382916,Poor,17-17-17
35.06,71.81,44.59,7,22,21,6.872247727583786,Moderate,20-20
27.2,53.22,65.54,37,0,3,4.996954557910497,Moderate,14-35-14
31.64,57.41,46.37,11,14,16,7.813903592030373,Moderate,14-35-14
23.83,54.44,52.12,3,13,11,5.046191665423782,Moderate,10-26-26
34.53,50.56,59.52,6,12,33,10.497833676817702,Poor,14-35-14
32.26,46.78,65.84,37,4,0,4.991847941142474,Poor,28-28
33.72,54.76,55.49,9,0,36,5.002040244439376,Poor,DAP
31.51,61.78,30.0,37,0,0,5.806068967197943,Moderate,14-35-14
39.52,68.5,46.86,11,4,36,11.689059871967768,Moderate,DAP
29.04,69.4,35.7,25,0,18,7.230308432050307,Excellent,14-35-14
29.36,57.52,28.75,12,0,40,11.702440958575238,Good,DAP
31.55,55.2,56.98,9,15,10,8.677189530567865,Poor,17-17-17
30.73,58.57,39.43,11,0,6,7.008350984431356,Good,20-20
21.81,44.3,53.45,24,0,17,9.879582779389406,Moderate,14-35-14
28.73,53.76,21.09,14,4,44,4.258752791712635,Moderate,20-20
30.44,50.27,63.48,9,3,35,9.536601207692607,Poor,Urea
26.71,61.14,45.55,19,0,17,4.544729189496347,Good,Urea
33.67,60.82,20.16,4,5,29,9.936177229668775,Poor,Urea
30.18,58.08,31.69,17,2,14,9.185174728300971,Moderate,10-26-26
30.96,71.75,32.0,8,3,39,11.354214207102151,Poor,Urea
27.86,65.21,33.52,9,18,11,6.730058496144405,Excellent,10-26-26
23.48,62.95,44.68,40,3,1,4.29848048490463,Good,Urea
25.76,59.69,42.9,9,9,25,7.213785319284102,Excellent,Urea
34.01,66.76,38.99,43,0,4,5.633510402960615,Moderate,14-35-14
28.1,63.12,59.22,41,2,1,9.55365303983614,Moderate,20-20
36.54,59.79,31.06,17,4,19,9.988104337756168,Moderate,DAP
36.4,64.47,41.6,11,3,6,9.900294537995338,Moderate,Urea
29.53,62.5,21.78,36,0,0,10.593707405406438,Moderate,28-28
26.54,60.09,68.52,8,3,9,7.693713719381708,Moderate,14-35-14
34.58,71.62,47.49,0,12,30,7.204453464474119,Moderate,DAP
31.48,62.41,24.55,14,0,34,6.425796357007897,Moderate,17-17-17
34.25,73.85,41.28,10,22,18,9.392785281430614,Poor,17-17-17
25.08,62.43,46.48,22,1,21,6.13732265532213,Excellent,20-20
28.44,55.65,65.23,38,2,0,5.940461217487965,Moderate,28-28
25.89,50.14,30.58,33,0,1,7.519901683416403,Good,28-28
32.12,77.32,23.3,7,3,37,9.467326561933024,Poor,17-17-17
34.41,61.06,44.38,1,6,29,4.574030614059674,Moderate,28-28
34.19,62.08,20.0,8,6,27,6.0900009776863495,Moderate,10-26-26
38.22,57.94,50.07,6,0,12,6.310883469748547,Moderate,17-17-17
27.87,55.62,31.24,12,0,42,6.163204489470243,Excellent,20-20
27.56,65.73,22.89,3,12,17,7.738584647579813,Moderate,28-28
28.02,48.4,57.89,16,0,30,10.396111732910228,Moderate,10-26-26
24.06,59.62,70.0,17,0,32,10.30513131840766,Moderate,10-26-26
23.7,61.92,38.39,8,3,33,7.934474513108177,Good,Urea
26.86,65.22,55.92,5,15,12,8.080584129947244,Moderate,20-20
33.41,52.42,48.93,17,0,20,11.073940767759243,Moderate,DAP
24.1,54.53,37.08,42,3,0,6.008526555301809,Excellent,Urea
30.76,52.1,45.25,10,0,38,4.587527211858888,Moderate,10-26-26
33.33,67.32,54.05,14,0,38,11.79108796468369,Poor,Urea
32.57,60.04,49.72,9,0,31,5.018449928727245,Moderate,10-26-26
33.14,49.74,33.96,15,21,16,7.821724823676104,Moderate,17-17-17
36.86,63.61,26.57,19,0,24,6.663086305396302,Good,20-20
31.44,53.24,45.64,19,0,20,11.064175678699264,Moderate,Urea
24.61,49.42,45.94,39,4,4,11.20719596591442,Good,20-20
31.16,52.39,22.68,44,1,0,5.87739445033679,Poor,28-28
31.73,64.39,55.77,6,11,25,11.727856942378205,Poor,28-28
27.73,55.39,44.28,34,3,4,10.136540229945153,Good,Urea
29.91,67.67,41.74,27,0,21,9.403079125997696,Good,DAP
28.48,69.72,42.47,44,0,2,8.974605035154607,Good,20-20
26.37,52.84,20.0,4,7,28,4.423479582595486,Moderate,20-20
37.29,68.48,37.23,38,0,0,6.93281272576506,Good,20-20
27.28,49.29,53.75,27,1,15,6.544200639191713,Good,17-17-17
28.54,52.41,56.61,9,13,29,5.393006712780147,Moderate,17-17-17
35.52,58.55,37.93,22,2,21,10.449465672562656,Moderate,28-28
34.31,59.99,45.08,12,2,39,6.6170676321991015,Good,20-20
22.21,52.71,52.42,12,0,12,9.071575978148744,Moderate,28-28
32.06,70.94,66.54,5,0,11,9.631776564390762,Poor,Urea
39.45,61.53,28.76,15,0,39,10.938323578787973,Moderate,14-35-14
28.44,52.58,36.69,6,18,21,11.782513696695531,Good,Urea
24.39,61.39,39.84,18,0,21,8.777524126264648,Good,14-35-14
27.7,55.99,39.51,35,0,0,4.11844378838248,Good,Urea
27.84,67.18,46.95,18,0,17,8.094724600582245,Good,10-26-26
24.56,58.5,32.41,17,0,23,5.333979096172731,Good,17-17-17
32.07,67.78,33.63,18,0,18,11.781860028946332,Moderate,28-28
31.04,52.32,62.57,10,8,26,4.725140987655211,Poor,17-17-17
24.82,49.2,36.28,7,0,18,5.733641609615644,Good,17-17-17
29.17,47.64,58.77,38,4,0,11.24250409962238,Moderate,DAP
22.49,53.29,40.75,24,3,27,11.160716392682748,Good,17-17-17
30.17,51.2,34.47,7,9,16,10.40345562366358,Moderate,28-28
29.86,52.39,28.29,10,0,44,5.9749951137028,Good,Urea
26.36,64.53,20.0,0,21,19,4.611934169069927,Moderate,17-17-17
29.94,57.63,50.05,9,13,18,10.80177345139229,Moderate,10-26-26
24.42,60.92,38.85,9,11,14,8.706086179265196,Good,DAP
35.93,62.74,49.08,7,2,39,5.681199889488555,Moderate,10-26-26
28.33,55.61,32.04,39,3,0,6.4931449509933366,Excellent,14-35-14
32.95,64.98,33.74,26,0,25,5.500245374518557,Moderate,14-35-14
25.86,69.87,40.56,8,0,39,9.21411318922219,Good,10-26-26
32.74,52.59,32.29,19,3,21,5.473495211097208,Moderate,14-35-14
27.17,60.75,56.14,10,10,32,11.25358270348922,Moderate,Urea
24.86,49.39,31.93,31,4,0,9.297158304783164,Good,17-17-17
40.0,74.58,50.59,44,0,0,9.842028262332724,Poor,10-26-26
26.12,62.49,63.64,18,2,33,6.001578601981595,Good,DAP
29.0,56.76,20.0,12,0,39,6.6875579892845405,Good,Urea
32.73,57.84,40.73,24,0,19,10.551302105741447,Moderate,20-20
29.99,62.67,29.97,14,0,40,10.3487459057663,Good,Urea
26.67,56.31,37.51,23,0,19,5.939673172494084,Good,20-20
33.3,67.48,42.24,9,0,32,10.97372611065993,Moderate,17-17-17
35.44,66.64,32.53,11,0,42,6.989285504774085,Good,17-17-17
33.13,57.08,25.06,10,3,40,5.979684670754587,Moderate,Urea
35.11,62.94,34.46,15,0,36,10.490925262133423,Moderate,Urea
29.01,61.71,48.57,13,0,14,6.718976558244372,Excellent,Urea
38.94,75.61,49.89,34,0,0,10.983287248151916,Poor,DAP
30.55,51.34,42.6,9,0,7,8.536975027448008,Moderate,17-17-17
28.16,58.55,25.26,18,1,15,10.524253668568996,Good,20-20
40.0,64.09,46.49,4,4,29,7.880920984397302,Moderate,Urea
29.35,62.25,39.85,12,4,5,6.482886108305425,Excellent,Urea
26.48,62.9,33.45,9,15,16,11.30288148374878,Good,DAP
27.66,47.56,41.75,11,1,9,4.800974210718604,Good,10-26-26
35.72,68.72,25.91,21,0,18,7.158868694028598,Good,20-20
28.79,48.06,37.93,36,0,3,11.338885406328547,Good,28-28
34.17,58.77,44.38,43,3,1,9.8606480797457,Moderate,28-28
26.8,44.21,38.52,23,4,15,9.600424868565485,Good,14-35-14
28.95,59.12,26.9,33,0,1,5.904857871684144,Good,10-26-26
32.83,68.78,37.84,38,1,0,9.661996053670135,Moderate,10-26-26
25.25,45.43,65.6,35,0,4,5.626813245088721,Moderate,14-35-14
30.33,62.51,68.4,28,4,22,7.116914109459593,Moderate,20-20
32.02,63.85,28.71,39,1,4,6.408016609479499,Good,17-17-17
31.17,55.69,40.48,35,0,3,4.975227525780876,Moderate,17-17-17
28.93,70.5,64.49,10,16,18,9.221879589776592,Poor,10-26-26
30.87,63.26,31.49,25,4,19,10.119141116146883,Moderate,28-28
25.69,62.47,65.56,38,0,0,11.923714120620229,Moderate,17-17-17
28.09,62.05,41.9,7,4,9,5.416374589437288,Good,14-35-14
32.56,65.99,36.24,14,4,18,9.177346826047824,Moderate,20-20
30.46,54.2,26.28,11,7,32,10.559721963795074,Moderate,10-26-26
35.65,66.09,33.49,17,0,23,7.626147940482487,Moderate,20-20
29.94,55.21,52.74,19,1,25,11.822914572645722,Moderate,DAP
21.71,49.72,30.07,15,14,10,9.471997847413473,Good,Urea
26.09,61.38,37.05,8,10,17,11.502804137014946,Good,20-20
31.74,68.91,47.96,38,0,3,9.865134887615849,Moderate,28-28
38.84,61.78,60.96,14,0,34,7.968560852557853,Poor,Urea
30.25,53.77,39.07,18,0,17,9.345779836621084,Moderate,DAP
32.22,67.1,64.91,9,2,36,8.205679143876438,Poor,28-28
26.13,55.16,61.36,16,0,39,5.940224106911577,Moderate,DAP
37.33,62.07,24.59,12,2,43,4.048823933069535,Poor,10-26-26
31.94,43.31,56.99,14,0,14,6.998822899714321,Moderate,20-20
28.23,54.78,46.69,36,0,0,9.941693341222107,Good,14-35-14
30.54,45.68,27.66,11,0,35,6.078637738829632,Good,20-20
30.6,55.38,35.35,2,23,17,11.344332096375048,Moderate,DAP
39.13,73.24,41.33,9,3,42,8.286033418159539,Poor,28-28
25.75,61.91,33.57,20,0,17,6.639910881355721,Excellent,Urea
29.99,60.85,46.92,25,0,18,7.496038216100611,Excellent,20-20
40.0,68.84,70.0,10,0,38,10.614024770778896,Poor,10-26-26
31.08,51.34,55.35,15,1,7,5.671384876859393,Poor,28-28
28.77,51.58,35.29,33,0,0,8.092480851036036,Good,Urea
40.0,64.69,54.83,8,8,25,9.134781181578507,Poor,DAP
27.43,51.19,59.36,11,0,37,6.865507264250582,Good,17-17-17
32.79,45.26,26.63,38,0,0,11.394908813524925,Moderate,10-26-26
31.04,71.72,53.87,12,12,7,8.460043382888532,Poor,14-35-14
25.99,51.27,38.05,25,0,15,8.87448420804811,Good,DAP
38.25,61.62,25.91,9,1,11,7.86091118933334,Moderate,20-20
25.03,59.25,46.72,7,11,15,8.939265058768243,Good,Urea
22.52,59.32,31.39,36,0,3,4.419462712564414,Good,17-17-17
26.12,56.29,67.0,10,0,6,10.015710861184337,Moderate,14-35-14
26.09,50.71,44.3,12,4,34,9.182834380696976,Good,28-28
38.53,69.75,61.48,13,0,36,11.511579670955571,Poor,10-26-26
28.93,60.61,46.4,38,0,0,10.798449538808317,Good,17-17-17
29.51,57.86,47.6,17,4,11,4.214988583634507,Good,20-20
33.95,69.5,26.36,15,2,38,10.842082176005205,Moderate,20-20
30.99,47.42,57.98,5,3,10,10.835787277051852,Poor,28-28
32.26,54.9,62.24,7,0,36,8.567089610457767,Poor,Urea
31.83,67.7,37.31,3,17,17,6.923052924344369,Good,14-35-14
31.94,61.1,52.49,14,0,36,11.813933957539588,Poor,Urea
26.53,58.97,45.49,20,1,25,11.221084830246593,Good,10-26-26
28.16,49.51,36.1,32,3,1,7.031335952555011,Excellent,10-26-26
38.8,63.61,68.24,12,0,37,9.015071386919178,Poor,Urea
21.85,44.0,49.66,11,10,17,7.317146904160851,Excellent,14-35-14
35.0,65.39,37.65,18,2,44,6.659327762417263,Good,DAP
31.91,54.59,63.99,13,10,10,11.67740955421591,Poor,14-35-14
26.67,55.69,30.74,23,4,22,8.197317056729588,Good,10-26-26
26.68,54.5,38.68,9,0,13,5.284795666487827,Good,17-17-17
29.19,60.94,42.0,27,3,15,4.125128334696693,Good,20-20
22.27,59.9,51.79,12,2,11,10.022688539707016,Moderate,20-20
37.63,71.29,50.14,20,4,22,5.380292338911148,Poor,10-26-26
33.13,70.61,42.85,18,11,10,4.0791846204428825,Poor,DAP
28.6,56.17,57.59,35,0,4,7.906417035857959,Moderate,Urea
34.35,60.57,46.46,23,0,24,4.268586345916705,Moderate,28-28
23.82,53.92,33.92,46,0,3,11.192297490708247,Good,Urea
27.76,52.38,36.17,22,3,20,5.938393032631283,Good,17-17-17
24.68,43.45,57.28,5,0,18,4.539957797890378,Moderate,20-20
24.1,45.69,20.64,35,0,1,7.16742185349439,Good,DAP
30.87,65.28,46.28,6,12,12,4.306835380647949,Moderate,Urea
33.69,71.85,50.83,31,0,0,6.699546964813774,Poor,28-28
33.65,65.32,70.0,17,2,37,6.387061734900456,Moderate,14-35-14
30.33,44.11,26.82,14,0,13,10.199332988151852,Moderate,DAP
29.74,63.49,44.31,21,4,26,11.313493417769903,Good,28-28
26.3,54.13,34.21,15,0,37,4.889327134061836,Good,17-17-17
24.96,44.47,66.11,8,0,9,11.185293156265452,Moderate,17-17-17
33.57,60.78,51.96,16,0,37,8.523011715248888,Poor,10-26-26
33.5,56.07,54.11,14,0,14,9.049458283224295,Poor,10-26-26
30.24,61.77,37.68,14,0,16,9.830639219499478,Moderate,20-20
37.62,69.05,44.74,5,9,31,5.872148145557817,Moderate,DAP
25.79,60.67,43.34,36,0,0,9.10557372053494,Good,DAP
30.35,60.18,63.97,35,4,1,10.566999545536644,Poor,DAP
31.38,51.49,61.27,6,3,38,10.192885387853078,Poor,14-35-14
29.28,71.07,35.67,12,3,41,9.412351855436414,Moderate,Urea
31.0,57.54,48.96,5,10,26,5.463271180833231,Moderate,DAP
33.3,68.18,47.51,14,18,8,4.722384851335132,Moderate,14-35-14
22.85,55.1,29.09,13,1,43,8.487619917589502,Good,14-35-14
33.98,62.99,50.43,10,0,9,8.112639683653638,Poor,20-20
28.82,62.48,20.0,14,0,10,5.336851717905908,Moderate,14-35-14
29.99,66.83,47.07,9,0,37,5.81720100436282,Good,Urea
34.18,67.07,58.67,19,3,39,9.9156542591825,Poor,17-17-17
40.0,67.75,56.43,38,4,0,11.482865651546764,Poor,14-35-14
32.67,56.77,40.22,38,0,0,4.011900672340716,Moderate,17-17-17
22.13,50.96,59.06,8,0,10,4.544107899253073,Moderate,Urea
24.84,53.53,34.79,19,14,6,5.184756762813257,Good,17-17-17
30.24,58.88,49.24,20,0,23,8.607847373619528,Moderate,14-35-14
25.81,58.56,40.21,20,1,19,4.374207564418984,Good,Urea
34.23,69.79,65.57,12,0,40,7.441725430822438,Moderate,17-17-17
28.67,57.67,21.0,40,0,1,10.884972353048845,Moderate,20-20
30.8,55.01,25.0,35,0,0,4.607071757321807,Moderate,17-17-17
31.14,57.5,63.08,35,0,0,6.9559905216499445,Moderate,DAP
33.11,67.57,32.21,4,12,30,8.992447815142107,Moderate,DAP
31.43,63.1,43.59,7,6,29,4.247243422426595,Moderate,14-35-14
29.73,59.06,69.92,5,14,31,7.765537702816568,Moderate,DAP
21.23,46.1,36.59,8,10,15,8.429972713098255,Good,14-35-14
28.01,50.89,20.0,10,0,39,8.238412490997364,Moderate,20-20
23.56,57.65,42.16,30,0,0,5.15043480764968,Good,DAP
32.72,58.96,60.48,37,1,3,5.516017720152194,Poor,20-20
31.16,48.63,20.19,37,0,1,6.223475984297751,Moderate,28-28
29.76,64.65,52.47,28,0,17,10.880994427634748,Moderate,10-26-26
36.17,68.75,32.62,38,0,0,10.374617626283394,Moderate,14-35-14
26.1,47.54,20.66,11,2,11,6.0509022408806,Good,20-20
33.77,48.38,32.49,6,11,20,4.863107602798375,Moderate,14-35-14
25.64,55.98,37.32,27,0,19,6.886549095625102,Excellent,14-35-14
21.73,48.03,43.37,4,14,15,10.28462536512054,Good,20-20
28.89,46.84,27.93,26,0,16,11.336359194581735,Good,14-35-14
33.59,51.12,39.54,18,4,43,5.922565088828237,Moderate,17-17-17
26.21,66.15,51.0,10,10,11,6.935982099423569,Good,20-20
39.86,71.81,57.26,36,0,0,5.81627825331565,Poor,20-20
26.38,63.29,52.18,21,4,20,8.154454959974336,Moderate,14-35-14
25.54,62.93,36.09,40,3,0,9.208642845652443,Good,14-35-14
27.38,60.32,50.76,5,13,26,7.642312713124777,Moderate,14-35-14
23.59,52.26,42.23,20,1,25,9.508028417807054,Good,20-20
33.97,49.49,35.62,12,0,13,4.174138253110654,Moderate,14-35-14
33.16,51.42,47.39,10,3,5,11.388637006704162,Moderate,17-17-17
25.25,46.12,56.39,36,4,1,4.568950866080982,Moderate,Urea
28.82,61.5,42.75,18,1,11,8.731183489851258,Good,DAP
30.93,67.78,70.0,10,9,24,9.011163952391524,Poor,Urea
34.27,65.79,45.96,16,0,13,4.523855718458526,Moderate,10-26-26
28.52,52.04,64.54,35,4,0,10.50903487395706,Moderate,Urea
26.18,60.1,34.98,20,0,20,9.582172392213211,Good,DAP
30.19,67.0,24.65,10,0,37,7.487881370427115,Moderate,20-20
26.15,56.28,48.04,18,0,20,5.4705683404673096,Good,28-28
26.51,50.62,55.85,10,6,27,7.269881998300598,Good,DAP
32.89,53.28,63.35,12,3,42,11.963728412870264,Poor,Urea
31.36,66.66,46.26,18,0,23,4.694916465528056,Moderate,17-17-17
25.37,51.4,67.69,13,0,35,8.986357759928005,Moderate,20-20
29.14,67.8,49.49,20,0,26,10.22334890773189,Good,10-26-26
29.89,71.8,41.42,16,0,34,6.323776631146681,Good,DAP
30.69,55.65,63.02,11,8,34,4.441579929220777,Poor,Urea
31.52,67.58,32.04,3,7,27,9.936924350931925,Moderate,DAP
26.01,41.55,61.19,39,0,0,4.654265151133356,Moderate,Urea
30.43,55.84,34.76,15,0,36,7.749897914363568,Moderate,20-20
32.51,62.88,48.48,22,1,18,4.914247794999103,Moderate,Urea
27.22,49.1,27.15,2,11,21,11.744973740978269,Good,28-28
36.5,68.47,38.52,11,13,30,9.077567026995746,Moderate,Urea
21.59,54.14,68.42,14,0,13,10.379738810594937,Moderate,DAP
30.75,52.41,36.1,21,1,25,9.704981229049054,Moderate,14-35-14
27.98,51.57,32.44,40,3,4,6.3737030324152775,Excellent,10-26-26
33.96,52.94,35.23,19,2,18,6.665227457940312,Good,Urea
27.85,52.65,33.33,24,0,13,9.842838851418293,Good,20-20
26.51,63.74,20.0,16,0,41,11.908680849996744,Moderate,28-28
29.01,58.45,25.72,17,0,36,7.26302190492633,Excellent,Urea
31.19,57.06,56.73,10,11,32,10.338463478269327,Poor,14-35-14
24.32,46.37,64.36,13,8,10,10.9353622473003,Moderate,DAP
27.82,58.73,41.49,11,4,17,5.56432153725055,Good,20-20
29.29,73.05,60.5,12,0,14,11.859822817847958,Poor,17-17-17
33.05,59.1,34.65,4,7,27,6.419710153989618,Good,28-28
30.4,60.08,37.04,41,2,0,9.438322600248364,Moderate,10-26-26
26.8,53.34,39.36,12,0,14,11.032491766133386,Good,Urea
33.99,56.59,20.08,15,0,35,10.315970081874807,Poor,14-35-14
22.1,47.1,47.6,18,1,27,10.10087175850532,Good,20-20
31.57,49.29,48.02,20,0,20,5.856314632158771,Moderate,17-17-17
37.51,57.76,60.62,9,6,32,10.790914835562145,Poor,10-26-26
30.49,61.62,43.88,21,0,21,10.88664210374172,Moderate,DAP
33.16,70.77,55.48,14,1,43,5.282831618200025,Poor,10-26-26
25.11,67.21,30.73,7,0,17,9.185662288741469,Good,10-26-26
32.74,60.15,33.03,6,0,32,10.476738962513584,Moderate,Urea
27.57,60.24,46.64,9,10,19,7.069007954130823,Excellent,17-17-17
22.71,50.4,40.46,27,2,24,4.667408857648804,Good,Urea
28.32,57.04,36.82,36,2,0,4.300695214392477,Good,DAP
38.64,60.03,32.44,38,3,0,6.178636446636772,Good,28-28
30.56,52.13,44.67,20,0,16,8.680630951007368,Moderate,10-26-26
27.2,46.67,31.41,9,0,17,8.528282407492792,Good,10-26-26
29.09,44.8,44.98,31,0,0,5.803625600513202,Good,17-17-17
27.56,50.27,33.38,9,17,17,6.263213477319862,Excellent,20-20
29.91,71.44,52.85,5,23,25,8.067035070752198,Poor,Urea
30.04,59.31,23.46,37,2,0,10.304521134719687,Poor,Urea
40.0,70.46,49.59,11,20,17,11.366523960540906,Poor,DAP
31.02,63.58,48.47,5,0,14,7.655803409214359,Moderate,DAP
38.72,62.6,32.93,14,0,41,4.538852529602454,Moderate,10-26-26
30.61,64.43,45.47,25,4,19,11.521001233756843,Moderate,10-26-26
30.45,47.88,24.31,46,3,0,7.522405394518026,Poor,20-20
28.73,61.1,60.49,8,11,11,8.994608884718868,Moderate,17-17-17
28.37,51.61,45.94,4,7,30,10.924901307605625,Good,20-20
25.09,43.46,52.01,11,0,8,11.458038426385912,Moderate,14-35-14
26.06,45.12,29.83,9,17,19,9.247544190816972,Good,28-28
27.7,52.81,45.3,8,20,14,7.288878287579562,Excellent,10-26-26
33.17,57.64,31.57,18,2,34,8.540495957144934,Moderate,Urea
26.6,55.39,57.23,34,0,1,6.765725829423869,Good,17-17-17
24.5,53.2,40.47,6,18,18,7.071172628359475,Excellent,DAP
29.08,60.86,42.96,42,0,0,11.09355837692981,Good,28-28
34.13,51.37,63.68,6,14,29,7.521472621122596,Poor,10-26-26
25.24,50.51,43.13,11,0,12,7.004379540086737,Excellent,14-35-14
23.91,49.16,24.07,4,6,28,9.414119279585057,Moderate,17-17-17
27.47,58.55,35.02,9,22,11,8.972537218560431,Good,28-28
26.71,53.04,48.29,37,0,0,11.822398930778204,Good,28-28
34.59,63.22,42.17,14,0,41,6.785075503638077,Good,28-28
25.82,49.88,37.06,27,0,18,5.228251008123332,Good,14-35-14
32.62,66.69,34.48,23,2,18,9.943658032186558,Moderate,DAP
36.46,69.63,49.78,11,2,8,11.456968797900208,Moderate,14-35-14
28.63,48.69,39.09,40,0,1,8.314008329777788,Good,20-20
31.48,74.48,40.94,21,0,24,5.107128485275391,Poor,DAP
30.1,61.63,36.49,12,2,28,4.248816339072626,Moderate,DAP
28.57,50.92,24.51,7,10,25,7.463839984151555,Good,20-20
24.06,52.41,28.87,27,3,18,7.878903881176428,Good,10-26-26
32.76,50.53,26.65,17,4,32,11.136538631863136,Moderate,14-35-14
32.02,56.24,36.81,33,1,0,5.7400063615344425,Moderate,DAP
27.39,68.54,31.22,13,0,40,8.376893157890814,Good,Urea
28.17,44.52,37.4,27,4,15,10.424559628623845,Good,DAP
39.6,57.34,40.13,11,0,36,8.385798689300355,Moderate,DAP
27.83,67.66,56.62,14,14,19,4.266370886228036,Moderate,10-26-26
26.0,54.8,54.3,7,6,30,8.314111487313754,Moderate,14-35-14
27.72,53.82,38.47,40,1,0,11.18448552799168,Good,10-26-26
26.97,44.41,51.42,6,21,14,7.8580323608469,Moderate,DAP
34.47,63.73,36.79,14,0,35,9.127068071470916,Moderate,20-20
39.41,72.15,42.56,8,17,16,10.270579528693649,Poor,20-20
35.0,63.21,33.69,6,15,18,11.161371226308908,Moderate,DAP
33.33,65.37,31.42,39,0,4,11.477476198062806,Moderate,10-26-26
37.4,66.12,61.2,23,0,22,10.91562232308568,Poor,17-17-17
21.33,59.53,34.34,11,0,17,9.76662508901656,Good,28-28
31.46,62.0,46.01,9,13,17,8.984296567799724,Moderate,Urea
33.94,65.0,36.07,44,0,4,10.085733150512134,Moderate,10-26-26
31.36,59.58,69.23,16,0,34,5.65066518467314,Poor,20-20
26.24,43.51,41.0,25,4,23,10.29987304276547,Good,20-20
37.57,60.17,47.52,8,13,14,4.182772611779287,Moderate,14-35-14
31.62,67.35,40.08,12,16,11,7.721803487566503,Moderate,DAP
32.76,52.66,70.0,18,4,30,5.961647066308323,Poor,20-20
33.93,52.27,42.0,15,0,37,6.859644436011855,Good,28-28
40.0,71.21,45.73,38,0,2,6.521942399248428,Moderate,DAP
33.55,59.39,30.38,14,0,34,10.120495580095252,Moderate,17-17-17
31.97,58.12,24.71,25,1,19,8.510175943702299,Poor,Urea
37.0,55.83,42.57,23,0,18,11.271602599740191,Moderate,10-26-26
22.38,50.14,29.26,17,3,44,4.053536183792268,Good,Urea
29.83,52.91,34.01,11,4,9,9.94147196905894,Good,20-20
34.6,57.76,33.56,18,0,42,10.00162489680446,Moderate,Urea
24.63,50.31,63.27,36,0,0,8.126526863447111,Moderate,17-17-17
28.46,54.38,40.69,22,0,25,9.133818422108297,Good,14-35-14
34.16,69.55,53.12,5,6,23,6.717899202321063,Moderate,28-28
28.72,55.54,27.69,39,0,3,4.8486371540819215,Good,28-28
34.75,56.36,27.64,3,16,21,5.839240996042677,Moderate,Urea
27.34,54.86,36.42,28,3,21,6.996228303301599,Excellent,20-20
31.48,49.9,41.72,38,0,0,5.478806141703103,Moderate,17-17-17
32.2,53.44,28.81,12,1,15,9.389134356543302,Moderate,28-28
32.88,64.12,33.49,9,0,36,11.999353997745107,Moderate,Urea
27.04,49.54,35.64,13,0,12,5.936785564516449,Good,28-28
34.58,65.76,56.38,18,4,40,9.095920138467832,Poor,17-17-17
32.86,71.74,67.98,15,13,19,5.751209827810472,Poor,28-28
29.02,43.2,31.33,34,0,4,8.34565937218668,Good,Urea
35.62,63.55,49.96,13,2,36,4.960373165086551,Moderate,Urea
26.47,64.77,23.03,8,20,12,8.23541198627737,Moderate,Urea
30.32,69.9,51.72,5,6,29,6.463836019783431,Moderate,10-26-26
